"sitename","date","TA_F","TA_F_DAY","TA_F_NIGHT","SW_IN_F","LW_IN_F","VPD_F","PA_F","P_F","WS_F","GPP_NT_VUT_REF","wscal","fpar","classid","koeppen_code","igbp_land_use","plant_functional_type"
"NL-Loo",2009-07-27,18.094,19.475,15.057,191.054,382.946,5.397,100.681,0.8,2.18,8.83174,0.191080704331398,0.837430653866958,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-07-28,16.125,17.593,13.189,211.069,374.811,4.501,101.4,1.6,1.948,11.0791,0.187762379646301,0.833975691935598,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-07-29,19.584,20.692,17.368,202.695,392.652,8.537,101.01,8.2,1.909,10.1943,0.277807652950287,0.82998608892009,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-07-30,15.324,16.69,12.832,223.633,375.77,3.65,101.152,7.4,3.089,10.0236,0.343518912792206,0.826285041818688,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-07-31,14.9,16.734,11.556,232.409,368.998,4.83,101.715,0.2,1.313,10.5259,0.299658209085464,0.823695747628604,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-01,18.948,20.752,15.658,232.502,385.96,9.221,100.771,0,1.836,10.4261,0.257874935865402,0.823041403347373,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-02,16.245,16.203,16.322,65.041,383.448,1.576,100.533,7.2,1.527,5.25216,0.32421213388443,0.823602046423081,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-03,15.869,17.84,12.274,300.781,368.943,5.979,101.194,0,1.439,12.0615,0.280357182025909,0.824111389439196,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-04,17.868,20.022,13.94,295.064,377.647,7.819,101.535,0,1.584,11.7156,0.242050990462303,0.824573142096176,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-05,21.291,22.894,18.366,281.89,391.652,12.772,101.556,0,1.758,7.79668,0.209066227078438,0.824991014094607,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-06,23.309,24.954,20.31,283.906,401.718,13.912,101.41,0,2.136,8.21178,0.181137263774872,0.825368715135031,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-07,22.528,24.383,19.145,225.511,406.02,9.143,101.175,0.2,2.271,10.3353,0.160743966698647,0.82570995491799,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-08,17.834,18.051,17.439,66.733,402.994,2.608,101.483,0,1.907,4.45652,0.141328305006027,0.826018443144028,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-09,17.664,18.641,15.883,139.251,393.425,3.229,101.392,0,1.391,7.35669,0.12523227930069,0.826297889513707,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-10,17.39,18.553,15.27,204.585,392.772,4.226,101.106,1.2,1.062,9.0359,0.128859162330627,0.826552003727525,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-11,18.016,19.205,15.847,185.664,394.972,2.694,101.235,2,2.197,8.59613,0.14326973259449,0.826784495486048,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-12,17.003,17.641,15.838,98.361,387.79,1.348,101.238,3.2,2.063,7.12597,0.172336935997009,0.826999074489818,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-13,16.72,18.014,14.362,204.34,374.739,3.608,101.179,0.2,2.022,9.48088,0.154726937413216,0.827199450439378,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-14,15.965,17.44,13.507,257.123,368.801,5.215,101.344,0,1.525,11.3814,0.137248769402504,0.827768120515145,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-15,20.735,22.719,17.429,265.734,381.372,9.521,100.969,0,2.582,9.08492,0.122660405933857,0.828864699454772,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-16,19.201,20.62,16.838,216.279,384.357,4.651,100.963,0,2.244,8.20981,0.110691525042057,0.830158573294294,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-17,17.013,18.549,14.452,164.941,380.331,3.271,100.975,0,1.986,8.29269,0.100857734680176,0.831319128070023,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-18,18.049,19.749,15.215,234.024,381.139,6.292,101.496,0,1.585,8.488322,0.0928460136055946,0.832015749818197,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-19,22.572,24.794,19.181,254.736,392.697,13.036,101.371,0,2.052,8.16444,0.0863510891795158,0.831917824575055,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-20,24.104,27.019,19.654,217.897,402.911,13.043,100.963,5.6,3.19,7.14261,0.159884870052338,0.830694738376679,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-21,16.525,17.996,14.279,186.04,370.582,3.859,101.498,0,2.011,7.725,0.142889216542244,0.828015877259486,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-22,15.683,17.733,12.554,224.506,362.14,5.513,101.863,0,1.77,8.33881,0.128699839115143,0.822965973879488,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-23,18.836,21.398,14.925,254.285,364.027,10.699,101.519,0,2.41,8.02067,0.116920530796051,0.815083686140064,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-24,20.949,22.449,18.658,246.072,382.684,11.737,100.425,0,2.2,7.56712,0.107215583324432,0.804719287948431,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-25,17.161,17.275,16.988,67.613,387.624,1.682,100.519,8,1.277,3.64989,0.211775630712509,0.792223053211807,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-26,17.246,19.338,14.054,201.067,372.613,6.527,100.917,0,2.001,8.91857,0.188365831971168,0.777945255836159,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-27,18.281,19.484,16.445,124.086,385.624,3.323,100.881,0.8,1.796,7.00774,0.17972806096077,0.762236169731102,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-28,15.911,17.373,13.678,174.304,375.467,4.502,100.635,12.8,3.453,6.74868,0.341510504484177,0.745446068802735,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-29,13.635,15.284,11.328,209.377,357.017,3.708,101.269,4,2.858,6.54054,0.360987365245819,0.727925226958276,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-30,13.881,14.959,12.374,102.575,363.228,2.483,101.425,2,1.895,5.18056,0.351101964712143,0.710023918104943,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-08-31,18.109,20.032,15.416,207.541,377.723,8.579,101,0,2.33,7.99659,0.312696039676666,0.692092416149954,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-01,17.267,17.864,16.432,77.87,374.668,4.4,100.412,4.4,2.618,4.72258,0.341042786836624,0.674480994999088,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-02,15.823,16.971,14.215,154.318,371.328,4.048,100.606,0,2.669,7.43852,0.305266857147217,0.657539928562509,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-03,14.516,15.212,13.543,115.85,370.351,2.454,99.396,8.8,4.446,5.62953,0.397613495588303,0.641619490745956,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-04,13.195,13.958,12.128,147.694,358.027,2.397,99.902,24.6,3.919,6.06795,0.70563679933548,0.627069955456647,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-05,13.543,14.38,12.372,141.306,362.851,1.902,101.227,18.6,3.09,5.82127,0.926608622074127,0.614241596601798,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-06,14.456,15.607,12.975,93.571,371.377,3.084,101.775,0,1.827,5.44892,0.884959876537323,0.603484688088628,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-07,16.627,18.973,13.61,193.184,364.273,5.196,101.573,0,2.023,7.96459,0.840007603168488,0.595149503823772,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-08,19.752,22.404,16.341,219.201,375.035,9.008,101.556,0,1.946,6.76845,0.791868686676025,0.589586317715857,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-09,16.534,17.364,15.466,73.147,380.163,2.868,102.023,0,1.876,4.70454,0.750144183635712,0.587145403671301,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-10,14.904,16.558,12.778,152.898,362.374,3.54,102.721,0,2.588,6.2885,0.710033297538757,0.588177035597324,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-11,13.676,15.416,11.62,113.803,365.96,2.576,102.842,0,2.136,6.19651,0.671907901763916,0.593825623203914,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-12,14.075,15.993,11.808,155.117,361.632,2.547,102.323,0,2.058,6.28342,0.633845508098602,0.604465990432866,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-13,13.44,14.65,12.011,109.291,362.511,1.649,101.754,1.4,2.289,6.28521,0.617675006389618,0.619294032535686,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-14,13.662,14.947,12.143,112.69,370.895,1.782,101.631,2.6,3.043,5.66159,0.618784666061401,0.637505644766387,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-15,14.158,14.418,13.851,46.682,383.015,0.587,101.421,6.8,2.818,3.2474,0.680289208889008,0.658296722378298,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-16,15.095,16.358,13.602,122.334,368.674,2.379,101.433,0,2.997,5.2249,0.644802808761597,0.680863160624744,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-17,12.302,14.013,10.28,177.432,340.44,2.921,101.583,0.2,2.257,6.48399,0.61530876159668,0.704400854759053,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-18,14.165,16.036,11.953,195.346,350.37,3.857,101.4,0,2.075,5.82657,0.581694066524506,0.728105700036504,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-19,17.952,19.768,15.806,147.418,379.627,4.344,101.073,0,1.353,6.54916,0.545175194740295,0.751173591706433,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-20,15.241,16.302,13.986,107.014,370.951,1.448,101.496,0,1.551,4.92357,0.512865483760834,0.772800425024139,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-21,13.738,15.544,11.603,165.242,351.624,3.51,102.029,0.2,1.049,6.58039,0.484890431165695,0.792182095242948,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-22,14.335,16.538,11.73,153.824,353.708,2.783,101.885,0,2.312,6.11785,0.453953564167023,0.808514497616188,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-23,15.626,16.716,14.338,112.558,381.743,3.487,101.938,0,2.122,5.13707,0.423659861087799,0.821488345889082,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-24,14.025,15.772,12.278,127.128,356.231,3.166,101.915,0,1.511,7.133176,0.395030736923218,0.831521098638778,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-25,11.031,12.937,9.125,65.329,349.098,1.589,102.16,0.2,1.01,3.194468,0.372513473033905,0.838898768363767,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-26,12.39,14.862,9.917,162.529,351.251,2.67,102.215,0,1.04,6.401788,0.346577495336533,0.843907367565138,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-27,13.04,15.42,10.661,154.09,347.028,2.596,102.14,0.2,1.051,7.453746,0.324752151966095,0.846832908743028,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-28,12.735,15.042,10.428,80.667,365.842,1.635,101.842,0.2,1.875,4.25928,0.30467614531517,0.847961404397575,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-29,14.528,15.16,13.895,39.872,384.051,0.866,101.425,1,2.198,2.61194,0.297433197498322,0.847578867028828,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-09-30,13.663,13.955,13.372,31.288,381.459,0.082,101.2,1.8,1.632,2.022732,0.302649021148682,0.84597130913701,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-01,12.311,12.901,11.722,69.098,358.39,1.526,100.94,1.6,2.058,3.8507466,0.305548012256622,0.843424743222284,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-02,10.149,11.234,9.064,67.375,346.874,1.507,101.115,0.8,1.911,2.921904,0.298206567764282,0.840225181784787,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-03,12.702,13.283,12.121,36.491,365.399,2.216,100.283,0.2,4.209,2.459784,0.282403379678726,0.836658637324657,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-04,11.19,12.603,9.776,140.995,322.654,3.292,100.454,0.2,3.014,4.99784,0.268021941184998,0.833011122342032,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-05,9.763,10.736,8.79,25.049,356.302,0.435,100.81,0.4,1.685,1.672388,0.25811168551445,0.829568649336779,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-06,13.52,13.22,13.819,38.16,381.888,0.16,100.506,0.2,2.038,2.47618,0.245739698410034,0.826617230809626,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-07,15.859,16.939,14.866,41.937,392.037,0.648,100.404,0.2,2.949,3.294,0.23395773768425,0.824442879260413,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-08,10.504,11.809,9.304,119.554,342.868,1.396,100.975,0,1.682,6.211236,0.22123159468174,0.823331607189278,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-09,9.046,10.698,7.526,144.265,328.07,2.474,101.556,0.2,2.451,6.693898,0.212611302733421,0.822793105095403,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-10,11.895,13.352,10.555,65.95,368.068,0.548,100.665,0,2.027,3.28756,0.201824441552162,0.822154247887872,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-11,10.96,12.07,9.938,36.242,357.832,0.216,100.629,0.2,2.032,1.48804,0.195029690861702,0.821426824681612,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-12,9.845,11.291,8.622,101.831,341.185,1.528,101.454,0.814,2.555,3.88341,0.197697386145592,0.820622624591732,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-13,7.962,10.458,5.85,116.374,320.828,2.082,102.329,0.2,2.186,4.91406,0.191870421171188,0.819753436733168,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-14,3.758,6.21,1.683,137.781,292.976,1.871,102.687,0,1.616,5.04903,0.184199616312981,0.818831050220908,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-15,4.794,7.29,2.681,131.262,303.141,1.833,102.467,0.2,1.902,3.87211,0.17998668551445,0.817867254169942,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-16,9.895,11.189,8.799,86.868,338.1,2.26,101.812,3.2,4.103,2.2,0.218406811356544,0.816873837695261,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-17,7.681,9.675,5.994,115.007,320.913,1.649,101.919,3.6,2.012,4.54783,0.260656207799911,0.815862589911769,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-18,6.387,8.267,4.796,102.055,328.029,1.594,101.788,0.2,1.101,4.38374,0.255447715520859,0.814845299934625,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-19,7.674,8.766,6.75,38.616,326.922,2.05,101.196,0,1.87,3.10084,0.247703373432159,0.813833756878735,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-20,7.388,8.61,6.437,113.756,307.272,3.146,100.24,0.2,3.245,4.60536,0.243336468935013,0.81283974985909,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-21,9.481,11.298,8.067,83.175,332.793,3.82,99.817,0,3.337,3.84444,0.235509485006332,0.81183904670134,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-22,7.723,7.857,7.62,25.636,346.934,0.538,99.792,4,1.82,2.20389,0.28588142991066,0.810799855153903,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-23,9.921,11.354,8.807,80.155,341.317,0.779,100.583,0,1.216,3.94356,0.279062330722809,0.809722624216223,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-24,10.009,9.974,10.037,24.305,359.576,0.09,100.687,4.6,2.633,2.52862,0.338017731904984,0.808607802887491,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-25,12.481,13.075,12.019,63.884,349.261,1.314,100.669,0,2.892,3.21859,0.331531167030334,0.807455840166977,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-26,11.368,11.746,11.075,25.897,363.293,0.391,100.971,4.6,3.06,2.07723,0.390794694423675,0.806267185053956,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-27,10.968,11.798,10.322,46.661,356.446,0.952,101.673,0.6,1.106,2.65968,0.394236445426941,0.8050422865477,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-28,10.88,12.325,9.755,87.47,340.507,1.692,101.417,0,1.4,4.85654,0.389531075954437,0.803781593647376,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-29,12.421,13.42,11.707,38.812,372.721,0.397,101.775,0,0.746,3.12925,0.384926974773407,0.802485555352466,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
"NL-Loo",2009-10-30,10.681,11.742,9.922,62.425,338.391,0.86,102.165,0.2,1.979,3.22094,0.384177505970001,0.80115462066214,"ENF","Cfb","Evergreen Needleleaf Forest","Evergreen Needleleaf Trees"
