sitename,TA_F,TA_F_DAY,TA_F_NIGHT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,GPP_NT_VUT_REF,wscal,fpar
AU-ASM,11.099,14.41,8.052,234.417,263.333,9.977,95.384,0,2.504,0.0889642,0.110625721514225,0.11065913218821873
AU-ASM,13.415,17.109,10.018,234.146,272.5,12.724,95.098,0,2.444,0.251042,0.11070253700017928,0.1107044667944752
AU-ASM,17.322,21.006,13.933,230.583,295.2920000000001,16.57,94.584,0,2.497,0.193109,0.11083268374204636,0.11077987058884456
AU-ASM,18.611,23.137,14.448,228.792,299.896,19.179,94.639,0,1.732,0.32712326,0.1109478995203972,0.11088291968306394
AU-ASM,18.564,22.154,15.261,228.396,302.938,17.758,94.952,0,2.697,0.0994613,0.1110229417681694,0.11101119018888232
AU-ASM,16.477999999999998,18.957,14.198,231.5,294.625,13.095,94.982,0,2.705,0.028505,0.11101745814085008,0.11116225821801556
AU-ASM,14.413,17.389,11.675999999999998,232.979,287.125,12.511,94.906,0,2.174,0.180421,0.110939159989357,0.11133369988221048
AU-ASM,15.714,19.39,12.332,233.521,292.7290000000001,14.352,94.835,0,2.207,0.216002,0.1108960434794426,0.1115230912932044
AU-ASM,15.812,19.643,12.287,237.563,287.813,14.166,95.142,0,2.562,0.105106,0.11087089776992798,0.11172800856273456
AU-ASM,14.444,17.747,11.406,244.167,275.708,13.188,95.312,0,2.585,0.05865040000000001,0.11081541329622269,0.11194602780255684
AU-ASM,15.055,18.373,12.003,244.125,280.313,13.747,95.227,0,2.339,0.0588969,0.11078456789255142,0.11217472512437213
AU-ASM,15.945,18.961,13.171,243.646,285.1670000000001,14.807,95.064,0,1.887,0.224321,0.1107729747891426,0.11241167663993527
AU-ASM,17.149,21.327,13.305,244.563,290.833,17.303,94.89,0,1.949,0.18779,0.11080268025398254,0.11268455653960276
AU-ASM,19.094,23.2,15.317,246.667,294.938,19.838,94.89,0,2.222,0.106732,0.11084608733654022,0.11301667719071085
AU-ASM,18.589,22.375,15.106,243.479,303.958,17.575,94.891,0,2.2430000000000003,0.179747,0.11088212579488754,0.1133990719704667
AU-ASM,18.874,22.77,15.29,242.5,309.458,17.674,94.813,0,1.889,0.213553,0.1109159216284752,0.11382277425611408
AU-ASM,20.903,24.642,17.463,244.188,315.208,21.505,94.699,0,1.871,0.221786,0.11094656586647034,0.1142788174247892
AU-ASM,21.958,25.341,18.846,247.708,316.021,23.504,94.217,0,1.844,0.175548,0.11096649616956712,0.11475823485373277
AU-ASM,23.034,26.896,19.481,247.813,323,24.37,94.414,0,2.128,0.143713,0.11096502840518951,0.1152520599201519
AU-ASM,20.173,23.228,17.362000000000002,248.625,316.375,18.223,94.418,0,2.35,0.2321030000000001,0.11096399277448654,0.11575132600125378
AU-ASM,22.972,26.256,19.95,244.146,327.3540000000001,23.745,94.405,0,2.01,0.208551,0.11094363033771516,0.11624706647424549
AU-ASM,20.766,22.801,18.894,248.125,325.083,20.355,94.73,0,2.7060000000000004,0.191494,0.11091261357069016,0.11673031471637356
AU-ASM,24.433000000000003,26.893,22.169,210.313,363.208,26.404,94.035,0,2.631,0.195814,0.11085616797208786,0.11719210410476429
AU-ASM,22.32,23.504,21.231,241.813,338.3130000000001,21.898000000000003,94.668,0,3.073,0.199873,0.11079515516757964,0.11762346801666552
AU-ASM,20.884,23.818,18.185,245.063,327.438,21.398000000000003,94.715,0,2.074,0.29748,0.11071620136499404,0.11811210024137238
AU-ASM,21.533,24.088,19.182,187.5,348.021,22.462,94.748,0,2.459,0.282519,0.11061777174472807,0.11872560654510655
AU-ASM,18.447,20.053,16.969,244.271,313.0420000000001,16.234,94.852,0,2.948,0.129392,0.11046383529901505,0.11942488827052584
AU-ASM,16.281,18.689,14.066,264.29200000000003,291.021,14.255999999999998,94.93,0,2.331,0.168042,0.1102631464600563,0.1201708467601086
AU-ASM,14.861,18.1,11.880999999999998,272.75,277.875,13.811,95.116,0,2.696,0.11745,0.11002887040376665,0.12092438335650706
AU-ASM,14.949000000000002,18.089,11.808,273.35400000000004,279.438,14.072,95.27,0,2.572,0.13339700000000002,0.10977437347173692,0.12164639940231832
AU-ASM,15.302,18.118,12.486,274.396,284.1670000000001,13.476,95.274,0,2.513,0.215487,0.10949978232383728,0.1222977962401397
AU-ASM,16.579,19.522,13.635,275.833,288.083,15.365,95.176,0,2.289,0.25578,0.1092337965965271,0.1228394752125683
AU-ASM,18.728,22.11,15.345999999999998,276.333,294.708,19.7,94.923,0,2.128,0.21335968,0.1089785248041153,0.12332233526605409
AU-ASM,20.84,24.406,17.274,276.16700000000003,303.958,23.541,94.704,0,1.798,0.225401,0.10870558768510816,0.1238206669218086
AU-ASM,22.746,25.892,19.601,277.375,311.9170000000001,25.869,94.205,0,2.06,0.206502,0.1084004044532776,0.12433045888479256
AU-ASM,24.663,27.78,21.546,272.958,329.75,27.585,93.928,0,2.169,0.2068510000000001,0.10805030912160872,0.1248476998599273
AU-ASM,25.028,28.277,21.779,270.875,341.167,27.551,94.106,0,2.466,0.189719,0.10766657441854476,0.12536837855213426
AU-ASM,27.117,30.103,24.131,265.771,360.396,29.952,94.176,0,1.891,0.173547,0.10722506791353226,0.12588848366633487
AU-ASM,27.676,30.635,24.717,231.5,367.896,31.379,94.893,0,2.1790000000000003,1.4969396,0.1067563369870186,0.12640400390749296
AU-ASM,25.984,28.677,23.291,268.41700000000003,349.8540000000001,28.646,95.164,0,2.997,0.1871156,0.10631684958934784,0.1269109279804441
AU-ASM,24.854,28.619,21.088,276.60400000000004,337.6880000000001,27.479,95.099,0,2.859,0.169076,0.10587069392204285,0.1274052445901526
AU-ASM,24.116,27.317,20.915,282.4790000000001,327.4790000000001,26.23,95.11,0,2.94,0.206471,0.10543370991945268,0.12788294244153994
AU-ASM,23.308000000000003,26.616,19.999,288.75,320.1670000000001,25.456,95.16,0,2.792,0.177651,0.10499557852745056,0.12834001023952754
AU-ASM,22.27,25.686,18.854,291.5,311.583,24.247,95.132,0,2.794,0.232158,0.10455590486526488,0.12877243668903676
AU-ASM,21.357,24.751,17.962,292.6670000000001,310.4790000000001,22.814,94.998,0,2.6460000000000004,0.2525248,0.10411180555820464,0.1290946588366569
AU-ASM,22.245,25.521,18.968,289.396,323.021,23.139,94.758,0,2.186,0.254791,0.10365845263004304,0.12924932415581106
AU-ASM,25.179,27.638,22.721,287.646,336.4790000000001,27.604,94.015,0,1.844,0.211982,0.10318242013454436,0.12927473699181094
AU-ASM,25.899,29.08,22.718000000000004,267.063,346.896,29.448,94.08,0,1.996,0.198281,0.10268204659223557,0.12920920168993394
AU-ASM,25.801,28.188,23.414,263.5,358.167,28.809,94.161,0,2.651,0.27167800000000003,0.10219055414199828,0.1290910225954569
AU-ASM,28.63,30.666,26.593000000000004,204.271,386.792,32.445,93.974,0,1.891,0.24867194,0.10165433585643768,0.12895850405364656
AU-ASM,26.929,29.035,24.823,279.063,349.2290000000001,30.787,94.305,0,2.251,0.210283,0.10114528983831406,0.1288499504098046
AU-ASM,26.443,29.026,23.86,267.375,357.4790000000001,29.145,93.946,0,2.483,0.5976766,0.10063351690769196,0.12880366600919724
AU-ASM,27.056,29.468000000000004,24.644,291.3540000000001,350.917,28.123,93.56,0,2.623,0.5758664000000001,0.10011223703622818,0.1288579551971016
AU-ASM,23.34,25.149,21.531,314.4170000000001,305,25.391,94.399,0,2.722,0.20247,0.09963005036115646,0.12905112231879473
AU-ASM,22.227,25.633000000000006,18.821,311.9790000000001,306.7920000000001,24.876,94.046,0,2.2230000000000003,0.2723632,0.09914222359657288,0.12942147171955382
AU-ASM,23.407,25.689,21.125,307.083,315.583,25.756,94.157,0,2.389,0.180072,0.09865057468414308,0.13000730774471453
AU-ASM,22.006,24.838,19.174,310.438,307.625,24.033,94.374,0,1.918,0.29432,0.09815803170204164,0.13082366917123134
AU-ASM,22.797,25.627,19.968,309.896,315.5420000000001,25.618,94.435,0,2.412,0.35149400000000003,0.09766029566526412,0.13183467062145976
AU-ASM,24.991,28.276,21.706,307.146,325.0420000000001,30.083,94.411,0,2.082,0.229221,0.0971383973956108,0.13300223020857793
AU-ASM,25.737,28.958,22.516,314.9170000000001,328.833,31.752,94.031,0,2.536,0.204188,0.09660639613866806,0.13428826604576402
AU-ASM,28.267,31.363000000000003,25.17,285.396,361.167,35.072,93.647,0,1.983,0.23358400000000001,0.09603182226419447,0.13565469624619614
AU-ASM,29.526,32.501999999999995,26.291,312.125,343.7290000000001,38.837,93.989,0,2.1630000000000003,0.286754,0.09543407708406448,0.13706343892317013
AU-ASM,29.26,32.149,26.121,316.646,342.583,39.01300000000001,94.205,0,2.132,0.316052,0.09484825283288956,0.13847641218962764
AU-ASM,26.738000000000003,28.756,24.545,304.0420000000001,346.792,30.197,94.583,0,3.366,0.31159000000000003,0.09432687610387802,0.13985553415886254
AU-ASM,25.581,27.215,23.65,184.729,385.583,26.084,94.403,0,2.14,0.180565,0.09382208436727524,0.1411627229440529
AU-ASM,20.168,20.313,20.011,33.563,381.625,11.504,94.621,4.2,1.845,-0.05320790000000001,0.1128707081079483,0.14235989665837698
AU-ASM,22.495,24.656,19.94,267.29200000000003,368.729,15.959,94.471,0.2,2.3280000000000003,-0.0522275,0.11230340600013732,0.1434089734150927
AU-ASM,25.75,28.497,22.503,306.583,354.833,25.887,93.934,0,2.482,0.0950021,0.11077193915843964,0.14427187132720154
AU-ASM,27.269,29.478,24.657,207.271,386.583,28.56900000000001,94.267,0,2.309,0.08477610000000001,0.10928047448396684,0.14528023391048306
AU-ASM,24.254,26.635,21.439,321.7290000000001,332.0630000000001,25.393,94.832,0,2.287,0.0510244,0.1078820526599884,0.14669338329547096
AU-ASM,22.533,25.182,19.402,332.6040000000001,313.771,23.75,95.015,0,3.304,0.0202657,0.10654419660568236,0.14836475551761488
AU-ASM,20.683000000000003,22.877,18.09,342.875,294.063,22.037,94.85,0,2.698,0.136769,0.1052541881799698,0.15014778661236478
AU-ASM,23.417,26.673,19.56900000000001,342.083,305.813,28.379,94.512,0,2.057,0.228286,0.10400129854679108,0.1518959126153099
AU-ASM,26.332,30.036,21.954,343.75,317.458,34.66,94.245,0,1.884,0.1428152,0.10274866223335266,0.1534625695615998
AU-ASM,28.994,32.486999999999995,24.866,341.521,331.667,40.18,94.246,0,2.097,0.22938000000000008,0.10148876905441284,0.15470119348683276
AU-ASM,28.94400000000001,32.386,24.875,341.0630000000001,337.021,39.134,94.476,0,2.638,0.211787,0.1002744883298874,0.15546522042645858
AU-ASM,30.004,32.615,26.919,342.042,341.125,40.826,94.359,0,2.5540000000000003,0.242186,0.09909521043300629,0.15593577358860727
AU-ASM,31.515,34.338,28.179,330.4380000000001,365.125,44.178,94.179,0,2.235,0.266508,0.09791003912687304,0.15638766230709605
AU-ASM,25.768,26.579,24.81,303.2290000000001,357.1040000000001,26.628,94.539,0,3.424,0.212207,0.09689972549676897,0.15681485180593982
AU-ASM,28.221,30.331,25.727,245.833,399.083,32.149,94.09,0,2.343,0.164768,0.0958707481622696,0.15721130730904778
AU-ASM,27.606,29.238000000000003,25.676,262.896,395.917,29.011,94.418,0,3.644,0.25306100000000004,0.09488722681999208,0.15757099404043712
AU-ASM,20.974,21.249,20.648000000000003,243.375,351.9790000000001,20.334,95.009,0,3.9,0.0698686,0.09394868463277815,0.15788787722408848
AU-ASM,22.355,24.135,20.252,283.896,334.646,24.489,94.955,0,2.2840000000000003,0.214745,0.09304732084274292,0.15815592208398238
AU-ASM,26.266,29.755,22.142,350.958,329.146,33.191,94.574,0,2.151,0.1924914,0.09212299436330797,0.15836909384409947
AU-ASM,28.372,31.612,24.544,337.458,350.833,34.971,94.328,0,3.198,0.200148,0.09118624776601791,0.15852135772843032
AU-ASM,25.178,27.141,22.858,347.5630000000001,327.438,28.659,94.828,0,3.043,0.127452,0.09033319354057312,0.15860667896092973
AU-ASM,27.032,30.748,22.64,353.417,329.333,36.046,94.621,0,2.289,0.15408,0.08944900333881378,0.1586190227655937
AU-ASM,29.871,33.687,25.362,354.896,338.417,42.422,94.049,0,1.978,0.284911,0.08851983398199081,0.1585523543664027
AU-ASM,30.868,33.816,27.385,349.75,362.667,42.257,93.657,0,2.19,0.3594448,0.08760664612054825,0.1582882801887274
AU-ASM,28.935,30.035,27.635,219.438,399.0630000000001,29.975,94.339,0,3.589,0.179802,0.08678676187992096,0.15774734225050474
AU-ASM,24.829,27.302,21.906,280.375,368.708,23.837,94.641,0,3.559,0.282194,0.08601044118404387,0.1569819091647406
AU-ASM,22.383000000000006,23.747,20.77,286.7920000000001,348.646,22.114,94.918,0,3.591,-0.010985,0.08525288105010986,0.1560443495443133
AU-ASM,23.267,25.877,20.182,364.396,314.896,25.952,95.021,0,3.133,0.128567,0.08450024574995041,0.15498703200213526
AU-ASM,23.871,27.504,19.579,373.8130000000001,303.646,29.217,95.038,0,3.111,0.154697,0.08374357968568802,0.15386232515111908
AU-ASM,26.001,29.458,21.916,372.5630000000001,313.813,33.847,94.784,0,2.573,0.214359,0.08297146111726761,0.15272259760417714
AU-ASM,29.05,32.462,24.664,360.083,339.1880000000001,40.227,94.498,0,2.245,0.30562,0.0821550115942955,0.15162021797413344
AU-ASM,27.44,28.555,26.007,359.271,341.771,32.16,94.664,0,3.225,0.239758,0.08140824735164642,0.15060755487408706
AU-ASM,26.197,27.25,24.843000000000004,306.75,354.875,29.662,94.742,0,2.802,0.229218,0.0806770995259285,0.14973697691685658
AU-ASM,26.727,28.286,24.722,356.4380000000001,344.167,31.882,94.824,0,3.037,0.19027,0.07993927597999573,0.14906085271535466
AU-ASM,25.352,28.156,21.747,370.5630000000001,319.6670000000001,31.216,94.814,0,2.99,0.265817,0.079206183552742,0.1486315508824936
AU-ASM,26.264,29.589,21.989,375.25,322.688,33.375,94.687,0,2.665,0.268313,0.07846193015575409,0.148258963283908
AU-ASM,30.212,32.643,27.087,364.4380000000001,362.479,38.84,94.612,0,3.24,0.213232,0.07767432928085327,0.14773669741674172
AU-ASM,30.862,32.461,28.806,342.3130000000001,371.25,39.125,94.707,0,3.5410000000000004,0.195994,0.07690061628818512,0.14709269534133326
AU-ASM,29.608,31.551,27.11,365.958,347.167,38.811,94.654,0,3.096,0.297285,0.07615378499031067,0.14635489911789482
AU-ASM,29.642,32.483000000000004,25.99,356.292,349.083,40.121,94.399,0,2.484,0.303651,0.07539992034435272,0.14555125080667622
AU-ASM,31.428,34.64,27.297,362.417,357.375,44.768,93.783,0,1.958,0.295866,0.07461200654506682,0.1447096924679274
AU-ASM,30.148000000000003,31.7,28.151,344.458,366.229,37.409,94.06,0,3.324,0.286725,0.07389713078737259,0.14385816616182767
AU-ASM,27.93,29.107,26.416,311.2920000000001,383.646,28.393,94.292,0,3.67,0.216309,0.07322920113801956,0.14302461394877022
AU-ASM,25.582,26.915,23.868,348.167,350.167,27.064,94.445,0,3.698,0.33623000000000003,0.07258830219507217,0.14223697788893422
AU-ASM,24.62,25.839,23.053,369.708,333.708,27.284,94.442,0,3.224,0.320947,0.07195984572172165,0.14152320004256946
AU-ASM,24.693,26.172,22.79,375.4380000000001,324.6670000000001,28.32,94.399,0,3.265,0.2688,0.07133805006742477,0.14091122246992568
AU-ASM,24.189,25.816,22.097,239,350.896,27.856,94.454,0,2.944,0.232036,0.07072577625513078,0.1404289872312528
AU-ASM,27.368,30.2,23.726,341,350.125,34.971,94.34,0,2.355,0.292673,0.07008645683526993,0.1400703299054824
AU-ASM,28.581,30.724,25.827,288.146,366.667,35.701,94.125,0,2.349,0.323272,0.06945133209228516,0.13979346303694493
AU-ASM,30.209,32.623000000000005,27.104,239.396,396.625,36.829,93.949,0,2.608,0.2364414,0.06879782676696777,0.13957289413382876
AU-ASM,28.293000000000006,29.331,26.958,241.25,393,31.963,94.057,0,2.485,0.193985,0.06820593029260635,0.1393831307043561
AU-ASM,27.456,28.464,26.159,150.958,390.604,31.179,93.938,0,2.949,0.167331,0.06763375550508499,0.13919868025674925
AU-ASM,27.99,29.32,26.28,300.4790000000001,391.625,28.033,93.452,0,1.6569999999999998,0.25669000000000003,0.06706390529870987,0.1389940502992304
AU-ASM,30.284,32.646,27.249,249.875,390.417,34.625,93.534,0,2.119,0.217043,0.06645844876766205,0.13874374833999847
AU-ASM,30.022,31.666,27.908,302.302,398.125,33.408,93.85,0,2.697,0.210956,0.06588384509086609,0.13842228188731548
AU-ASM,28.077,28.901,27.019,220.188,393.708,27.94,94.012,0,2.445,0.241243,0.06535772979259491,0.13808415409151523
AU-ASM,27.643,29.037,25.851,168.729,407.792,26.043000000000006,93.802,0,1.9,0.13009600000000002,0.06484182178974153,0.1377955788407614
AU-ASM,30.021,31.404,28.242,327.333,402.583,34.736,93.663,0,2.185,0.3019,0.06430855393409729,0.13754862974999366
AU-ASM,29.073,30.14,27.701,212.656,412.729,25.325,93.612,0.8,2.138,0.210193,0.06753414124250412,0.13733538043413465
AU-ASM,29.07,31.663,25.737,239.844,420.5630000000001,25.674,93.794,0.2,2.039,0.257047,0.06773897260427475,0.1371479045081588
AU-ASM,29.822,31.745,27.13,233.573,417.646,28.271,93.662,0,2.082,0.299989,0.06698285043239594,0.13697827558698664
AU-ASM,27.09,28.668000000000006,24.881,243.792,399.292,18.578,93.76,0,2.222,0.08086689999999999,0.06629370898008348,0.13681856728555752
AU-ASM,27.625,29.829,24.538,348.5630000000001,385.3130000000001,22.801,94.043,0,2.123,0.221424,0.06561830639839172,0.13666085321881094
AU-ASM,31.378,32.849000000000004,29.31900000000001,356.542,388.5,36.424,94.079,0,3.0010000000000003,0.411829,0.06492520123720169,0.13649720700168627
AU-ASM,32.031,34.085,29.156,331.151,395.4380000000001,38.928,94.148,0,2.12,0.5028189999999999,0.06422240287065506,0.13631970224910753
AU-ASM,31.437,33.254,28.894,339.833,415.3130000000001,31.928,93.835,0.2,2.677,0.631918,0.06446783989667892,0.13612041257604296
AU-ASM,29.724,31.578000000000007,27.127,233.083,424.125,24.185,93.526,0,2.593,0.7530711999999999,0.06375617533922195,0.13589141159741805
AU-ASM,24.827,24.645,25.081,139.583,402.75,11.041,93.951,6.6,2.241,-0.284159,0.09386000037193296,0.13567912060145232
AU-ASM,25.278,25.905,24.4,257.583,376.3130000000001,22.433000000000003,94.43,0,3.637,-0.244576,0.09144740551710127,0.13552354685063198
AU-ASM,24.233,26.095,21.625,389.479,327.6040000000001,26.47300000000001,94.611,0,3.099,0.29457300000000003,0.08914034813642502,0.13540714292129655
AU-ASM,26.993,29.32,23.736,386.042,337.146,33.284,94.527,0,2.615,0.475816,0.08690817654132843,0.13531236138977795
AU-ASM,30.661,33.714,26.387,380.667,360.4380000000001,41.842,94.01,0,1.987,0.396075,0.08471023291349411,0.1352216548324302
AU-ASM,32.108000000000004,34.482,28.784,286.9170000000001,408.375,38.14,93.884,0,3.122,0.364925,0.08260297775268555,0.13511747582558428
AU-ASM,27.986,28.484,27.289,182.833,420.8130000000001,23.77,94.176,0,3.976,0.126367,0.08069082349538803,0.1349822769455796
AU-ASM,24.485,25.447,23.137,219.542,397.958,20.666,94.301,0.6,3.196,0.0539047,0.08168953657150269,0.1347985107687556
AU-ASM,26.274,28.181,23.603,371.792,362.771,27.725,94.313,0,2.698,0.226304,0.07980456948280333,0.13458986626173056
AU-ASM,28.127,30.434,24.898000000000003,381.0630000000001,352.8540000000001,34.091,94.401,0,3.154,0.191862,0.07799329608678818,0.1343901114441032
AU-ASM,28.889,31.149,25.724,379.875,347.5,36.771,94.44,0,3.239,0.175507,0.07627017796039581,0.13419681747174125
AU-ASM,30.02,32.352,26.755,320.5,374.375,39.41,94.368,0,3.028,0.187638,0.07462482154369354,0.1340075555004623
AU-ASM,29.847,31.323,27.781,166.917,409.708,33.661,94.149,0,3.3560000000000003,0.129363,0.07308956235647203,0.13381989668610114
AU-ASM,31.106,32.795,28.742,154.75,420.3130000000001,37.75,94.187,0.2,2.426,0.242079,0.07255474478006363,0.13363141218449243
AU-ASM,32.04,33.818000000000005,29.551,231.021,417.271,41.048,94.177,0,2.881,0.298512,0.07110574841499329,0.13343967315145466
AU-ASM,31.897,34.163000000000004,28.724,253.938,412.208,37.563,93.992,0.2,2.009,0.468116,0.07067447900772095,0.13324225074285417
AU-ASM,32.631,34.864000000000004,29.505,296.6670000000001,403.583,40.277,94.027,0,2.127,0.578579,0.06933294236660004,0.13303671611450985
AU-ASM,29.173,30.382,27.481,181.729,419.833,24.217,93.712,6,2.877,0.14868202000000005,0.0961160808801651,0.13282064042225633
AU-ASM,27.101,29.68,23.489,260.25,421.5,17.344,93.902,2.4,2.527,0.118917,0.104600228369236,0.13259159482192834
AU-ASM,20.869,21.066,20.593000000000004,90.479,406.396,4.5760000000000005,94.462,13,3.054,-0.0551597,0.16206900775432587,0.1323471504693605
AU-ASM,19.166,19.604,18.554,111.146,402.4380000000001,3.087,94.565,5.4,2.314,-0.195482,0.1810424625873565,0.13207534211094574
AU-ASM,21.206,21.829,20.335,93.75,405.542,3.6010000000000004,94.461,3,1.719,-0.23832,0.1878514438867569,0.1317684194955835
AU-ASM,25.558000000000003,27.616,22.677,312.271,382.354,17.248,94.394,0.4,2.062,-0.273875,0.1821172386407852,0.13143027628274295
AU-ASM,28.61,31.228,24.94400000000001,395.583,350.708,30.802,94.183,0,2.424,-0.290721,0.17476104199886322,0.1310648061319142
AU-ASM,31.558000000000003,34.592,27.31,381.417,369.6880000000001,40.658,94.014,0,2.261,0.159843066,0.1677333116531372,0.1306759027025875
AU-ASM,32.07,34.138000000000005,29.175,325.4790000000001,401.792,37.742,93.961,0,2.265,-0.0566793,0.16113243997097015,0.13026745965425296
AU-ASM,34.305,36.48,31.26,331.396,409.958,44.534,94.176,0,2.7060000000000004,0.103042,0.1548566222190857,0.12984337064636509
AU-ASM,34.305,36.48,31.26,331.396,409.958,44.534,94.176,0,2.7060000000000004,0.103042,0.1489650160074234,0.12940752933848465
